110  143   TRU   Tornado Detection Rapid Update Product              UNU      UNU      5        UNU      UNU      UNU      
111  143   TRU   Tornado Detection Rapid Update Product              UNU      UNU      9        UNU      UNU      UNU      
112  143   TRU   Tornado Detection Rapid Update Product              UNU      UNU      13       UNU      UNU      UNU      
113  143   TRU   Tornado Detection Rapid Update Product              UNU      UNU      18       UNU      UNU      UNU      
114  143   TRU   Tornado Detection Rapid Update Product              UNU      UNU      24       UNU      UNU      UNU      
115  143   TRU   Tornado Detection Rapid Update Product              UNU      UNU      31       UNU      UNU      UNU      
116  143   TRU   Tornado Detection Rapid Update Product              UNU      UNU      40       UNU      UNU      UNU      
117  144   OSW   One-hour Snow Accum (Water Equiv.): 16 level/0.54   UNU      UNU      UNU      UNU      UNU      UNU      
118  145   OSD   One-hour Snow Accum (Depth): 16 level/0.54 nm       UNU      UNU      UNU      UNU      UNU      UNU      
119  146   SSW   Storm Total Snow Accum (Water Equiv.): 16 level/0.  UNU      UNU      UNU      UNU      UNU      UNU      
120  147   SSD   Storm Total Snow Accum (Depth): 16 level/0.54 nm    UNU      UNU      UNU      UNU      UNU      UNU      
121  149   DMD   Mesocyclone Detection Data Array Product            UNU      UNU      5        UNU      UNU      UNU      
122  149   DMD   Mesocyclone Detection Data Array Product            UNU      UNU      9        UNU      UNU      UNU      
123  149   DMD   Mesocyclone Detection Data Array Product            UNU      UNU      13       UNU      UNU      UNU      
124  149   DMD   Mesocyclone Detection Data Array Product            UNU      UNU      18       UNU      UNU      UNU      
125  149   DMD   Mesocyclone Detection Data Array Product            UNU      UNU      24       UNU      UNU      UNU      
126  149   DMD   Mesocyclone Detection Data Array Product            UNU      UNU      31       UNU      UNU      UNU      
127  149   DMD   Mesocyclone Detection Data Array Product            UNU      UNU      40       UNU      UNU      UNU      
128  150   USW   User Selectable Snow Accum (Water Equiv.): 16 leve  0        0        UNU      UNU      UNU      UNU      
129  151   USD   User Selectable Snow Accum (Depth): 16 level/0.54   0        0        UNU      UNU      UNU      UNU      
130  153   SDR   Super Resolution Reflectivity Data Array Product:   UNU      UNU      5        UNU      UNU      UNU      
131  153   SDR   Super Resolution Reflectivity Data Array Product:   UNU      UNU      9        UNU      UNU      UNU      
132  153   SDR   Super Resolution Reflectivity Data Array Product:   UNU      UNU      13       UNU      UNU      UNU      
133  153   SDR   Super Resolution Reflectivity Data Array Product:   UNU      UNU      18       UNU      UNU      UNU      
134  153   SDR   Super Resolution Reflectivity Data Array Product:   UNU      UNU      24       UNU      UNU      UNU      
135  153   SDR   Super Resolution Reflectivity Data Array Product:   UNU      UNU      31       UNU      UNU      UNU      
136  153   SDR   Super Resolution Reflectivity Data Array Product:   UNU      UNU      40       UNU      UNU      UNU      
137  154   SDV   Super Resolution Velocity Data Array Product: 256   UNU      UNU      5        UNU      UNU      UNU      
138  154   SDV   Super Resolution Velocity Data Array Product: 256   UNU      UNU      9        UNU      UNU      UNU      
139  154   SDV   Super Resolution Velocity Data Array Product: 256   UNU      UNU      13       UNU      UNU      UNU      
140  154   SDV   Super Resolution Velocity Data Array Product: 256   UNU      UNU      18       UNU      UNU      UNU      
141  154   SDV   Super Resolution Velocity Data Array Product: 256   UNU      UNU      24       UNU      UNU      UNU      
142  154   SDV   Super Resolution Velocity Data Array Product: 256   UNU      UNU      31       UNU      UNU      UNU      
143  154   SDV   Super Resolution Velocity Data Array Product: 256   UNU      UNU      40       UNU      UNU      UNU      
144  155   SDW   Super Resolution Spectrum Width Data Array Product  UNU      UNU      5        UNU      UNU      UNU      
145  155   SDW   Super Resolution Spectrum Width Data Array Product  UNU      UNU      9        UNU      UNU      UNU      
146  155   SDW   Super Resolution Spectrum Width Data Array Product  UNU      UNU      13       UNU      UNU      UNU      
147  155   SDW   Super Resolution Spectrum Width Data Array Product  UNU      UNU      18       UNU      UNU      UNU      
148  155   SDW   Super Resolution Spectrum Width Data Array Product  UNU      UNU      24       UNU      UNU      UNU      
149  155   SDW   Super Resolution Spectrum Width Data Array Product  UNU      UNU      31       UNU      UNU      UNU      
150  155   SDW   Super Resolution Spectrum Width Data Array Product  UNU      UNU      40       UNU      UNU      UNU      
151  159   DZD   Differential Reflectivity Data Array Product: 256   UNU      UNU      5        UNU      UNU      UNU      
152  159   DZD   Differential Reflectivity Data Array Product: 256   UNU      UNU      9        UNU      UNU      UNU      
153  159   DZD   Differential Reflectivity Data Array Product: 256   UNU      UNU      13       UNU      UNU      UNU      
